SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.6600, 33, -0.09670337, -0.32660306, -0.95151776, 24.83042908, 14.26506233, -3.33298421, -20.58157730, -11.72813892, -18.91556358, 18.24320030, -1.74603391, -103.87452698, -0.61055881, 0.08588192, -0.13407694, -0.77580005, 0.06367884, 0.01791024, 0.00093285, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.6800, 34, -0.09174018, -0.33615744, -0.95126832, 24.44935417, 11.72159290, -2.36407089, -20.69760323, -11.44419384, -19.94663239, 18.72824669, -1.51433647, -103.84600067, -0.61014134, 0.09007286, -0.13611096, -0.77529883, 0.06346388, 0.01913731, 0.00327401, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.7000, 35, -0.09704739, -0.34458306, -0.93287694, 21.37853622, 7.06818581, -2.63343620, -20.14647865, -12.06887341, -19.34011841, 19.15214348, -1.33864379, -103.85087585, -0.60958183, 0.09351537, -0.13805218, -0.77498806, 0.07216416, 0.02009305, -0.01268271, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.7200, 36, -0.08738369, -0.34982976, -0.92963171, 22.48099518, 8.81628990, -4.16484451, -20.46555138, -12.75034237, -19.52207756, 19.60379601, -1.14054227, -103.87095642, -0.60885245, 0.09723561, -0.14007470, -0.77474064, 0.06564520, 0.01815910, -0.01351060, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.7400, 37, -0.07363676, -0.35970554, -0.92969173, 24.40532303, 12.44755650, -5.09590054, -19.82740974, -12.06887341, -19.18849754, 20.08984947, -0.84923470, -103.88211060, -0.60802352, 0.10177653, -0.14182925, -0.77448916, 0.05599695, 0.02026760, -0.01076812, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.7600, 38, -0.06452148, -0.37384778, -0.92771453, 25.52157593, 13.42943001, -3.71845508, -19.53734398, -12.29603004, -20.12859154, 20.60059357, -0.57317358, -103.85633850, -0.60740781, 0.10638576, -0.14379680, -0.77398986, 0.05212248, 0.02622893, -0.00983599, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.7800, 39, -0.05933307, -0.38489324, -0.92376196, 23.98072433, 10.35116005, -1.42909801, -19.56635094, -13.03428745, -18.52133179, 21.07507515, -0.37577161, -103.80921936, -0.60703647, 0.11029398, -0.14591171, -0.77333808, 0.05125060, 0.02905186, -0.01074676, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.8000, 40, -0.06200949, -0.38702914, -0.91769373, 21.73312569, 8.80501270, -0.54607362, -19.68237686, -13.09107685, -18.79425812, 21.50731087, -0.17999719, -103.75785828, -0.60671419, 0.11397053, -0.14774166, -0.77271020, 0.05715060, 0.02394595, -0.01404800, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.8200, 41, -0.06058697, -0.39180654, -0.92516255, 23.87051964, 12.34986591, -1.17684686, -19.65336990, -12.72194672, -18.94588661, 21.99018478, 0.06551434, -103.68543243, -0.60639572, 0.11827539, -0.14962353, -0.77195084, 0.05938462, 0.02138924, -0.00369911, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.8400, 42, -0.05573127, -0.40171784, -0.93664289, 29.58953857, 18.80415916, -1.52677131, -19.39231110, -13.46020508, -18.76393509, 22.58696938, 0.44658372, -103.56953430, -0.60603499, 0.12414847, -0.15150037, -0.77094519, 0.05987375, 0.02264884, 0.01128886, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.8600, 43, -0.05056691, -0.41019699, -0.93861604, 35.66027069, 23.23345375, -1.40001845, -18.98621941, -14.79474831, -19.52207756, 23.30996513, 0.88962388, -103.41263580, -0.60566658, 0.13115257, -0.15383607, -0.76961118, 0.06210349, 0.02050743, 0.01774947, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.8800, 44, -0.04882731, -0.42163938, -0.93327427, 40.21522903, 23.97789192, -1.49060738, -18.55112076, -14.08488464, -19.30979538, 24.11644554, 1.33509970, -103.24898529, -0.60516596, 0.13861457, -0.15668887, -0.76812029, 0.06836797, 0.01956202, 0.01788605, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.9000, 45, -0.04026691, -0.43423748, -0.91226608, 39.07175064, 18.95502663, -1.24949586, -18.49310493, -15.56139946, -19.37044907, 24.89504433, 1.69931901, -103.11865234, -0.60452008, 0.14533234, -0.15980528, -0.76674390, 0.06691135, 0.01955950, 0.00269579, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.9200, 46, -0.03481301, -0.44479454, -0.88562566, 36.73346710, 15.47689533, -1.62395406, -18.34807587, -15.33424377, -20.03761673, 25.63102150, 1.99310684, -103.01610565, -0.60378909, 0.15130998, -0.16302992, -0.76548368, 0.06706035, 0.01819043, -0.01823117, 97.63400269, 311.88000488, 0.00000000, 0.00000000
